max_change,min_change,start,end,amount,turn,change,up_count,down_count,name,industry,class
0.8300000000000001,-1.04,10.11,10.39,111922.20579075423,1.9453012165450123,1.65,235,176,宗申动力,摩托车,3
0.53,-0.61,6.46,6.06,131320.3403892944,2.6429871046228706,1.65,229,182,三川智慧,电器仪表,3
1.33,-1.56,15.46,15.61,134264.18223844282,1.7218600973236011,1.63,218,193,航天彩虹,元器件,3
1.16,-1.21,13.58,13.06,135111.22749391728,3.1723379562043794,1.59,215,196,信雅达,软件服务,3
3.08,-2.99,33.91,33.91,128762.75297560975,2.515703658536586,1.58,193,217,*ST融捷,专用机械,3
1.19,-1.24,13.78,13.04,192339.14476885644,5.741864476885644,1.58,221,190,兆日科技,元器件,3
0.66,-0.71,7.62,7.51,113151.68464720195,2.1380430656934304,1.55,218,193,东方电子,软件服务,3
2.03,-0.9,11.08,11.07,229212.74372434017,5.631675073313782,1.55,173,168,青岛港,港口,3
0.8,-0.71,9.72,9.69,184165.11021897808,0.8262282238442823,1.55,223,188,杭州银行,银行,3
0.98,-1.01,11.87,11.7,235382.3768856448,3.477714841849149,1.53,210,201,雅化集团,化工原料,3
0.61,-0.6900000000000001,7.15,7.13,133979.08296836982,2.9080630170316297,1.53,220,191,拓邦股份,元器件,3
1.04,-1.16,12.0,11.81,229655.23260340642,2.466051581508516,1.52,207,204,国脉科技,电信运营,3
0.77,-0.85,8.5,8.48,153148.11880778588,4.061958394160584,1.5,223,188,新文化,影视音像,3
0.95,-1.22,12.0,12.16,126443.2715328467,1.0075673965936742,1.5,209,202,浙数文化,互联网,3
0.46,-0.46,5.49,5.47,194038.76593673968,2.7046985401459858,1.48,221,190,华闻集团,出版业,3
0.73,-0.78,8.42,8.39,140615.89216545015,2.3684980535279805,1.48,219,192,亚星锚链,船舶,3
0.67,-0.54,7.89,7.52,176713.70603406325,0.6552017031630171,1.47,215,196,中国西电,电气设备,3
1.02,-0.8200000000000001,11.32,11.21,205795.97566909972,5.870215328467152,1.47,218,193,苏垦农发,种植业,3
0.85,-0.95,9.8,9.49,196556.98856447687,7.688355961070559,1.46,209,202,西陇科学,化工原料,3
1.43,-1.39,15.6,15.69,222151.66545012165,1.0506119221411192,1.46,214,197,东方电气,电气设备,3
0.66,-0.75,9.68,9.26,174437.89608801954,0.9824591687041564,1.45,206,203,中远海能,水运,3
0.64,-0.7000000000000001,6.73,7.0,205642.55206812653,5.194591484184915,1.4,219,192,超华科技,元器件,3
1.08,-1.1,11.7,11.83,157469.21673965934,5.304348418491483,1.36,215,196,精准信息,电器仪表,3
0.56,-0.61,6.16,6.22,127698.69603406324,2.8022742092457418,1.36,225,186,宁波建工,建筑工程,3
1.49,-1.64,17.66,16.38,145180.47374695865,6.430387347931874,1.36,217,194,汇源通信,通信设备,3
0.5,-0.55,5.7,5.49,114540.22231143553,1.767133090024331,1.35,233,178,紫江企业,广告包装,3
1.4,-1.2,15.99,15.99,186818.501216545,2.0844737226277377,1.31,198,213,华帝股份,家用电器,3
0.91,-0.85,10.3,10.0,141581.09708029198,5.187694647201947,1.3,225,186,麦达数字,通信设备,3
0.7000000000000001,-0.87,9.3,9.16,233939.26812652068,1.9030182481751825,1.3,213,198,常熟银行,银行,3
1.27,-1.32,13.95,13.97,144808.07250608268,2.2179598540145986,1.29,208,203,京新药业,化学制药,3
0.51,-0.56,5.61,5.64,146530.25815085153,2.557730900243309,1.29,219,192,青松建化,水泥,3
0.96,-1.11,10.4,11.08,134112.7295620438,3.638126520681265,1.28,219,192,南宁百货,百货,3
0.62,-0.58,7.18,7.22,130327.79812967582,3.8303678304239397,1.28,219,182,澄星股份,化工原料,3
0.62,-0.66,6.55,6.79,126827.09537712895,2.7142396593673968,1.28,223,188,佛塑科技,塑料,3
0.86,-0.91,9.65,9.67,172274.0327628362,1.9819797066014675,1.25,219,190,海南海药,化学制药,3
1.02,-1.04,11.6,11.47,118598.88880778587,1.8788552311435525,1.25,213,198,五矿资本,多元金融,3
2.83,-0.31,6.0,6.15,240156.01375,8.4381375,1.24,2,6,ST国重装,工程机械,3
0.97,-0.93,11.2,10.63,132836.080243309,2.977326763990268,1.23,210,201,中通客车,汽车整车,3
0.8,-0.8200000000000001,8.64,8.8,111683.88313868613,3.0635705596107057,1.23,219,192,莱美药业,化学制药,3
1.36,-1.32,15.9,15.79,158825.93703703705,2.2857686419753085,1.21,212,193,航天科技,航空,3
1.54,-1.53,17.01,17.55,222581.58004866182,5.186823357664234,1.18,213,198,中船应急,专用机械,3
0.68,-0.72,7.33,7.51,162245.56423357665,2.04723600973236,1.18,220,191,兴业矿业,铅锌,3
0.45,-0.51,5.21,5.06,119513.20992700732,3.1613440389294403,1.17,231,180,江南高纤,化纤,3
0.41,-0.45,4.67,4.77,164399.18688564474,4.494972506082724,1.15,225,186,农发种业,种植业,3
0.8300000000000001,-0.78,9.32,9.25,154592.3879562044,3.973203649635036,1.15,210,201,赛为智能,软件服务,3
0.56,-0.61,6.36,6.27,245782.93527980536,0.8870569343065693,1.11,215,196,西南证券,证券,3
1.22,-1.26,14.72,14.44,136879.74695863744,3.519374209245742,1.07,215,196,易联众,软件服务,3
1.41,-1.46,16.35,16.39,227710.78309002428,4.920445012165451,1.07,209,202,摩恩电气,电气设备,3
1.6800000000000002,-1.71,18.54,18.46,186150.61970802923,6.570974452554745,1.07,209,202,厚普股份,专用机械,3
0.23,-0.23,4.96,4.85,132673.75498783455,0.5576720194647202,1.06,216,195,华能水电,水力发电,3
0.74,-0.81,7.9,8.1,121288.6607785888,1.4428447688564476,1.05,213,198,保变电气,电气设备,3
0.66,-0.72,8.7,8.69,195006.36934306566,0.7287557177615571,1.05,203,208,阳光城,区域地产,3
0.71,-0.73,8.4,7.81,143031.9597080292,6.2729688564476875,1.04,228,183,华星创业,通信设备,3
0.91,-0.86,10.2,10.0,132998.8482,2.0357475,1.02,213,187,东方能源,火力发电,3
0.61,-0.72,8.05,8.16,110009.32321167883,3.680373236009732,1.02,210,201,五洋停车,机械基件,3
0.96,-0.8300000000000001,11.0,10.55,158692.99927007302,0.32356909975669096,1.02,206,205,长城汽车,汽车整车,3
1.95,-1.96,21.97,21.84,144993.01605839413,2.055410705596107,1.02,209,202,伊力特,白酒,3
0.88,-0.97,9.58,9.7,111338.4088321168,1.5878827250608272,1.0,215,196,安泰科技,钢加工,3
1.08,-1.06,12.76,12.3,118514.45773722627,3.5081029197080293,0.99,204,207,广东甘化,综合类,3
0.63,-0.73,7.17,7.3,119319.85255474455,2.643098783454988,0.99,213,198,星辉娱乐,文教休闲,3
1.99,-2.54,26.84,26.9,148468.6485644769,4.475050851581508,0.99,201,210,柏堡龙,服饰,3
0.74,-0.78,7.95,8.17,209917.63228710464,5.131286374695863,0.98,213,198,御银股份,IT设备,3
0.51,-0.61,6.95,7.16,135275.34720194648,2.256356204379562,0.95,211,200,永鼎股份,通信设备,3
3.48,-3.74,38.28,38.24,116516.93311435526,10.318669343065693,0.95,219,192,金逸影视,影视音像,3
1.47,-1.53,17.85,17.77,143026.800973236,3.456816058394161,0.92,207,204,天源迪科,软件服务,3
1.31,-1.29,15.34,14.88,120772.98163017032,2.8074871046228718,0.9,198,213,金信诺,通信设备,3
0.66,-0.5700000000000001,7.48,7.3,150224.5109489051,5.8652795620437965,0.84,211,200,凯恩股份,造纸,3
1.29,-1.8,21.3,21.64,183535.75985401453,1.3913737226277372,0.82,219,192,中国电影,影视音像,3
1.06,-1.19,12.87,11.95,182072.399513382,6.713325790754258,0.82,213,198,光一科技,电气设备,3
0.95,-0.72,10.45,10.94,247425.7530413625,2.4562953771289537,0.81,208,203,湖南黄金,黄金,3
0.63,-0.73,7.35,7.35,177111.20097323606,3.8688914841849145,0.81,222,189,英唐智控,元器件,3
1.08,-1.31,13.03,13.24,116551.84508515814,5.284649391727493,0.8,234,177,弘业股份,商贸代理,3
1.02,-1.2,13.79,13.88,225802.29562043797,1.4340725060827249,0.79,213,198,云南铜业,铜,3
0.58,-0.52,6.7,6.5600000000000005,112952.98172749391,2.3431710462287105,0.78,220,191,沃尔核材,电气设备,3
0.5700000000000001,-0.63,6.0,6.3,131180.11386861315,0.6942469586374697,0.78,216,195,中信重工,专用机械,3
0.91,-0.95,10.16,10.25,188598.13285365846,5.293964390243902,0.74,208,202,*ST大港,区域地产,3
0.64,-0.72,7.75,7.17,224130.9812652068,2.06740802919708,0.74,220,191,海王生物,医药商业,3
0.6900000000000001,-0.7000000000000001,7.7,7.54,121091.25689655176,2.422314039408867,0.71,216,190,威创股份,IT设备,3
0.58,-0.62,6.7,6.67,110016.80163017033,3.374237712895377,0.69,217,194,新日恒力,钢加工,3
0.51,-0.55,6.6,6.49,242773.696593674,3.9360340632603408,0.68,204,207,科达股份,互联网,3
0.94,-0.86,10.8,10.31,236525.07785888077,3.3195489051094893,0.68,205,206,宁波韵升,电器仪表,3
0.95,-0.89,10.2,10.48,164074.2074754902,5.938432843137255,0.67,209,199,恒立实业,汽车配件,3
0.36,-0.48,9.94,9.9,173803.00413625306,0.3108204379562044,0.66,204,207,国投电力,水力发电,3
0.63,-0.76,10.5,10.3,193338.77372262767,1.231625790754258,0.65,206,205,华发股份,区域地产,3
1.15,-1.12,13.03,12.63,114852.45508515814,3.300039902676399,0.64,218,193,贵广网络,影视音像,3
0.8200000000000001,-0.8300000000000001,9.71,9.55,111764.33163017033,3.832079075425791,0.64,225,186,佳讯飞鸿,通信设备,3
0.66,-0.6900000000000001,7.95,7.93,114274.4236097561,2.8425943902439035,0.63,231,179,东湖高新,园区开发,3
0.25,-0.24,2.91,2.94,196586.701216545,1.674741605839416,0.62,221,190,大康农业,农业综合,3
1.99,-0.91,8.5,9.11,172829.34802325582,5.496107558139534,0.61,174,170,青岛银行,银行,3
0.43,-0.45,5.0,4.95,146952.30413625305,4.897054744525548,0.6,221,190,粤泰股份,全国地产,3
0.76,-0.7000000000000001,8.3,8.46,151834.65158150851,0.7993712895377131,0.6,204,207,蓝光发展,区域地产,3
1.09,-1.3,15.5,15.44,146793.87858880774,2.536660583941606,0.59,204,207,洲明科技,半导体,3
23.06,-8.26,83.02,83.6,174250.97160305345,7.841469465648855,0.59,137,125,鸿合科技,IT设备,3
0.59,-0.6900000000000001,6.55,6.92,192391.85158150853,1.7879469586374697,0.58,211,200,中原证券,证券,3
0.6900000000000001,-0.76,7.49,7.58,143130.0303163017,2.985334306569343,0.55,206,205,华控赛格,环境保护,3
1.25,-1.45,15.01,14.5,209156.57442822386,5.283978102189781,0.53,213,198,国际实业,石油贸易,3
1.1,-1.23,12.8,12.3,122515.81362530414,0.9427406326034063,0.53,210,201,上实发展,全国地产,3
1.95,-2.33,24.79,24.71,125687.74062773725,5.023902189781023,0.53,217,194,朗科科技,IT设备,3
1.08,-1.43,16.13,16.02,208074.82481751824,2.7192082725060827,0.53,209,202,国星光电,半导体,3
0.87,-0.92,10.31,10.31,242753.8948780488,1.085626829268293,0.51,209,201,山西证券,证券,3
1.08,-1.19,11.86,11.86,123017.83849148414,2.2749277372262773,0.51,224,187,江苏吴中,化学制药,3
2.69,-2.54,30.05,30.0,121823.90875912408,4.366029197080292,0.5,217,194,恒实科技,软件服务,3
0.36,-0.36,4.08,4.01,135073.8399026764,2.8785408759124085,0.49,236,175,腾达建设,建筑工程,3
2.22,-2.16,27.49,27.46,244872.9115,0.529003,0.49,204,196,航发动力,航空,3
0.91,-0.8200000000000001,10.2,9.99,171070.83576642335,1.5235021897810221,0.49,208,203,平高电气,电气设备,3
0.49,-0.5700000000000001,5.69,5.74,133573.4523114355,2.153961313868613,0.46,209,202,华丽家族,区域地产,3
1.39,-1.51,16.37,16.4,160389.3829683698,1.0027520681265203,0.43,210,201,航发控制,航空,3
0.66,-0.77,7.6,7.67,116899.1597804878,1.5408163414634146,0.41,211,199,科力远,元器件,3
1.24,-1.52,14.44,15.16,161771.35717761554,4.500295863746961,0.41,206,205,恒信东方,文教休闲,3
0.95,-1.05,9.58,10.47,122113.63367396596,5.369695863746958,0.41,221,190,民丰特纸,造纸,3
1.24,-1.06,13.59,13.65,175738.07080291965,0.4815462287104623,0.4,215,196,东方明珠,影视音像,3
0.81,-0.84,9.2,8.94,170235.76384039898,5.544261346633418,0.39,201,200,银星能源,新型电力,3
0.38,-0.31,4.21,4.21,172041.13503649636,1.2005065693430657,0.37,218,193,四川长虹,家用电器,3
3.6,-2.92,40.51,40.38,161933.83680798006,3.1545780548628426,0.35,208,193,长江通信,通信设备,3
0.73,-0.81,7.78,8.06,113055.00742092456,4.884695863746958,0.32,221,190,世纪鼎利,软件服务,3
0.39,-0.43,4.23,4.31,130728.5094890511,1.9689374695863744,0.32,235,176,亚盛集团,农业综合,3
0.98,-0.94,11.8,11.53,192506.0442822384,1.051754501216545,0.3,211,200,中粮糖业,食品,3
0.49,-0.54,5.85,5.88,118513.780575,3.413184,0.29,201,199,嘉麟杰,服饰,3
0.58,-0.64,6.19,6.36,143469.19654501215,2.6452639902676403,0.25,219,192,保税科技,仓储物流,3
0.5700000000000001,-0.64,6.7,7.0,170105.56447688566,3.0023007299270077,0.24,216,195,诺德股份,电气设备,3
0.45,-0.42,4.93,4.93,153212.37080291973,2.4306094890510948,0.24,223,188,平潭发展,林业,3
1.9,-2.09,22.61,22.61,193112.83406326038,3.8669454987834544,0.23,219,192,中科金财,软件服务,3
0.5700000000000001,-0.63,6.0,6.27,145349.18442822385,1.8403778588807784,0.22,200,211,誉衡药业,化学制药,3
1.43,-1.45,17.3,16.74,186800.70754257907,1.1820391727493922,0.22,209,202,东软集团,软件服务,3
0.53,-0.46,5.79,5.78,142447.50851581508,2.134977128953772,0.2,226,185,达实智能,软件服务,3
1.03,-1.11,12.39,12.29,229796.1206812652,4.089949635036496,0.19,202,209,智度股份,互联网,3
0.84,-1.03,10.2,10.35,135419.5108272506,4.224981508515817,0.18,220,191,鸿博股份,广告包装,3
0.56,-0.58,6.14,6.19,152564.3817955112,1.564371072319202,0.18,205,196,中色股份,铅锌,3
0.64,-0.51,6.92,7.06,160821.64355231143,1.4230851581508517,0.17,210,201,中原高速,路桥,3
1.0,-1.0,11.5,11.66,122577.51452736318,6.49424328358209,0.16,199,203,深南股份,软件服务,3
0.63,-0.63,7.84,8.02,249841.83673965934,1.5422922141119222,0.16,219,192,航天电子,航空,3
0.6900000000000001,-0.68,7.58,7.62,171352.2184184915,4.105084184914841,0.16,220,191,天汽模,汽车配件,3
1.76,-1.62,19.5,19.41,159040.03600973234,0.8415880778588808,0.14,206,205,吉林敖东,化学制药,3
0.79,-0.86,9.07,9.29,137000.25566909974,5.728850851581509,0.13,209,202,四川金顶,水泥,3
0.54,-0.55,5.98,5.91,156136.74853658536,2.1568802439024397,0.12,221,189,梅雁吉祥,水力发电,3
0.8200000000000001,-0.94,8.94,9.36,160090.9905596107,2.9225347931873484,0.1,213,198,力帆股份,摩托车,3
0.36,-0.51,5.15,5.18,111231.45425790756,3.624175182481752,0.09,212,199,纳川股份,塑料,3
0.67,-0.68,8.8,8.77,206947.01459854012,0.788485888077859,0.09,196,215,中航机电,航空,3
2.25,-2.96,30.24,30.23,168488.20559610706,1.8210639902676398,0.07,202,209,申通快递,仓储物流,3
1.11,-1.24,12.56,12.84,201013.7369829684,1.3946102189781022,0.06,215,196,东华能源,石油贸易,3
0.46,-0.48,5.61,5.5600000000000005,138131.32834549874,4.3705822384428235,0.05,204,207,融钰集团,综合类,3
0.46,-0.51,4.88,5.06,126196.6451707317,6.028890243902439,0.04,207,203,天海防务,船舶,3
0.33,-0.38,4.48,4.53,137481.43842364533,0.8821975369458129,0.03,218,188,南钢股份,普钢,3
0.28,-0.30000000000000004,3.3,3.18,138316.07737226278,0.9314294403892944,0.01,234,177,福田汽车,汽车整车,3
0.78,-0.78,8.96,8.58,135897.14472019466,5.074137226277372,-0.0,205,206,瑞丰光电,半导体,3
0.37,-0.38,4.44,4.37,152659.4296836983,0.5370019464720195,-0.01,231,180,君正集团,化工原料,3
0.4,-0.44,4.34,4.4,116038.85781021898,2.054670072992701,-0.05,220,191,维维股份,软饮料,3
0.8,-0.91,12.77,12.57,138031.49781021898,0.5911773722627738,-0.06,206,205,金螳螂,装修装饰,3
0.53,-0.45,7.53,7.55,231814.80194647203,0.4406031630170316,-0.08,221,190,江苏银行,银行,3
0.77,-0.85,8.0,8.47,157064.12781407035,5.3110542713567845,-0.08,213,185,*ST敦种,种植业,3
0.93,-1.02,12.03,11.75,191368.3384428224,2.157408272506083,-0.08,197,214,海能达,通信设备,3
0.65,-0.77,8.4,8.41,184051.61435523114,2.401651581508516,-0.09,200,211,尔康制药,化学制药,3
0.48,-0.49,5.5,5.51,126944.33441396507,3.2945605985037405,-0.13,202,199,ST加加,食品,3
0.51,-0.61,6.05,6.22,120951.33163017033,2.2924990267639904,-0.13,218,193,豫光金铅,铅锌,3
1.72,-1.65,20.0,19.0,174263.31194581286,4.164614778325124,-0.14,221,185,中国中期,汽车服务,3
1.37,-1.45,15.05,15.05,135871.57126520682,8.304275425790753,-0.14,206,205,恒银金融,IT设备,3
0.65,-0.76,7.5,7.65,188984.72384428227,3.270956690997568,-0.15,205,206,张家港行,银行,3
2.74,-2.81,30.0,30.13,119468.0792457421,5.194052798053527,-0.18,203,208,碳元科技,元器件,3
0.54,-0.61,6.5600000000000005,6.65,163671.32170731708,1.3748241463414634,-0.18,209,201,哈药股份,化学制药,3
0.68,-0.72,10.48,10.42,173108.64228723405,0.8097101063829788,-0.18,196,180,*ST盐湖,化工原料,3
0.7000000000000001,-0.72,7.6,7.7,224404.46167487683,5.51012684729064,-0.2,210,196,德威新材,塑料,3
1.38,-1.43,18.03,17.97,115658.50559610705,0.44390729927007305,-0.21,218,193,中航电子,航空,3
0.7000000000000001,-0.73,9.02,8.75,134470.59245742092,1.1681158150851578,-0.22,212,199,中材国际,建筑工程,3
0.26,-0.22,2.94,2.86,142897.94720194652,0.6299739659367397,-0.22,226,185,铜陵有色,铜,3
1.03,-1.04,11.15,11.28,188571.74987834546,2.501041849148418,-0.23,213,198,华贸物流,仓储物流,3
0.51,-0.54,5.6,5.57,129991.57712895377,3.682732360097324,-0.25,215,196,天舟文化,出版业,3
0.32,-0.30000000000000004,3.5,3.53,155458.62778048782,2.350369024390244,-0.25,207,203,*ST东科,元器件,3
0.46,-0.39,5.19,5.19,137089.46447688565,0.7642946472019464,-0.26,210,201,际华集团,服饰,3
2.76,-3.3,32.52,33.05,171261.44428223846,7.521910705596107,-0.26,226,185,天邑股份,通信设备,3
0.88,-0.88,9.65,9.65,158287.69549878346,1.963244768856448,-0.27,214,197,苏州高新,园区开发,3
0.56,-0.61,6.38,6.16,160250.13333333333,3.5102581508515818,-0.27,220,191,锦富技术,元器件,3
0.59,-0.73,9.72,9.76,159671.36472019466,1.1230255474452555,-0.27,209,202,厦门国贸,商贸代理,3
0.79,-0.79,8.58,8.71,141897.3423357664,1.4833381995133816,-0.28,206,205,滨化股份,化工原料,3
0.6000000000000001,-0.74,7.56,7.66,181304.68394160585,4.3389299270073,-0.29,204,207,金通灵,机械基件,3
13.3,-14.47,184.75,185.9,205900.71849148415,3.3584109489051097,-0.3,212,199,锐科激光,元器件,3
1.09,-1.21,13.58,13.45,140573.36308068462,2.1016745721271395,-0.3,224,185,中体产业,文教休闲,3
0.56,-0.51,7.0,7.25,122949.76472019465,0.22196666666666665,-0.31,214,197,上海电气,电气设备,3
0.98,-0.9,11.58,11.5,165233.07834549874,0.8618002433090025,-0.33,204,207,深圳机场,机场,3
0.74,-0.85,11.48,11.17,169454.47737226274,1.2845763990267642,-0.33,213,198,北方导航,专用机械,3
0.72,-0.75,8.01,8.15,156636.29489051097,2.6988041362530413,-0.34,210,201,华仁药业,化学制药,3
0.35000000000000003,-0.65,8.12,8.15,247427.68053527985,0.3061355231143552,-0.35,206,205,绿地控股,全国地产,3
0.18,-0.15,2.21,2.24,120143.35742092461,0.8048377128953771,-0.35,232,179,和邦生物,化工原料,3
0.66,-0.65,7.8,7.75,119730.74330900244,1.5447919708029196,-0.35,215,196,综艺股份,综合类,3
0.64,-0.68,7.14,7.15,133348.2503649635,1.6678364963503651,-0.37,225,186,大洋电机,电气设备,3
0.95,-1.08,10.39,10.85,125103.1797707317,2.854108292682927,-0.37,207,203,*ST群兴,文教休闲,3
0.22,-0.22,2.47,2.44,117788.5525925926,4.380781234567902,-0.39,203,202,坚瑞沃能,电气设备,3
0.6000000000000001,-0.8,9.3,9.38,163717.31605839418,2.521208759124088,-0.39,219,192,西藏天路,水泥,3
0.53,-0.59,6.0,6.2,150836.75255474454,2.9790362530413628,-0.4,215,196,东方精工,轻工机械,3
0.2,-0.22,2.88,2.93,153363.73308641976,0.6783076543209876,-0.4,233,172,南山铝业,铝,3
0.63,-0.7000000000000001,6.97,6.97,197893.36885644766,6.950630656934306,-0.4,207,204,安控科技,电器仪表,3
0.18,-0.22,2.49,2.46,165554.32749391726,0.5276705596107056,-0.41,228,183,海航控股,空运,3
0.18,-0.17,2.07,2.13,110118.87810218976,0.6135177615571776,-0.42,247,164,山东钢铁,普钢,3
0.73,-0.74,8.3,8.01,120443.58075425788,2.771420194647202,-0.43,212,199,辽宁能源,煤炭开采,3
0.36,-0.48,8.96,8.96,231594.6260340633,0.19675255474452552,-0.43,218,193,大秦铁路,铁路,3
0.62,-0.68,6.8,6.99,170826.1633004926,2.673515024630542,-0.43,200,206,兴源环境,环境保护,3
1.37,-0.88,14.82,15.07,172998.94695863748,0.9189189781021898,-0.43,201,210,贵阳银行,银行,3
0.87,-0.8,10.36,10.13,224332.06374695862,1.0806391727493918,-0.43,210,201,巨化股份,化工原料,3
0.49,-0.53,5.78,5.69,136396.45447688567,5.288751581508516,-0.44,208,203,科融环境,环境保护,3
0.35000000000000003,-0.34,4.6,4.63,156060.75936739662,0.5097832116788321,-0.45,222,189,金隅集团,水泥,3
1.39,-1.58,16.25,16.6,227268.24184914844,0.7425046228710462,-0.45,208,203,宇通客车,汽车整车,3
0.54,-0.5,6.23,6.06,117139.50467153285,1.0868722627737224,-0.45,205,206,智慧能源,电气设备,3
3.48,-3.83,36.5,38.27,125033.63892944039,1.5448085158150855,-0.48,213,198,特力A,汽车服务,3
0.17,-0.21,2.03,2.06,113207.33955882351,1.1025316176470588,-0.51,221,187,ST庞大,汽车服务,3
0.91,-0.87,10.25,10.01,176662.66400000005,2.90569925,-0.53,207,193,北新路桥,建筑工程,3
0.55,-0.49,6.4,6.32,110483.8508515815,0.30241143552311434,-0.55,214,197,中远海控,水运,3
0.23,-0.17,2.77,2.56,140451.88528678304,1.8024299251870324,-0.56,210,191,爱康科技,电气设备,3
1.13,-1.11,14.12,13.88,215894.91119221406,2.8362537712895377,-0.6,221,190,数知科技,互联网,3
0.56,-0.42,6.82,6.95,163284.29245742093,0.0858771289537713,-0.6,212,199,中信银行,银行,3
0.23,-0.35000000000000003,4.9,4.86,124933.53236009732,0.44925742092457416,-0.61,209,202,华电国际,火力发电,3
0.1,-0.21,2.87,2.86,125843.29002433091,0.2659878345498784,-0.63,227,184,国电电力,火力发电,3
0.55,-0.6000000000000001,6.41,6.39,116805.31384428222,2.0553871046228718,-0.66,211,200,京威股份,汽车配件,3
19.65,-6.43,60.0,64.31,137174.27243589744,8.057141025641025,-0.68,78,78,麒盛科技,家居用品,3
0.62,-0.54,7.03,6.94,227553.18588807786,0.4904114355231145,-0.69,196,215,中航资本,多元金融,3
0.26,-0.34,4.38,4.38,159655.6793187348,1.0116688564476886,-0.69,221,190,山鹰纸业,造纸,3
0.41,-0.45,5.01,4.55,121189.00364963507,1.4360951338199517,-0.71,216,195,海航科技,水运,3
0.85,-0.9,10.8,11.07,240671.6885644769,5.488469099756691,-0.72,223,188,国民技术,半导体,3
0.35000000000000003,-0.45,4.3,4.46,206607.637902439,3.32084243902439,-0.72,210,200,*ST华映,元器件,3
0.51,-0.46,6.1,6.06,138129.58369829686,0.8563481751824819,-0.72,209,202,中金岭南,铅锌,3
0.52,-0.6000000000000001,5.95,5.97,150901.64330900245,2.9390153284671534,-0.73,217,194,富通鑫茂,通信设备,3
0.8200000000000001,-0.77,9.61,9.62,157708.8411192214,1.5740012165450123,-0.78,215,196,成都银行,银行,3
0.59,-0.6000000000000001,6.82,6.89,141663.8176904177,1.3689727272727277,-0.78,204,203,怡亚通,仓储物流,3
0.6000000000000001,-0.65,7.22,7.16,141642.14793187348,0.9576737226277372,-0.79,210,201,西部矿业,铜,3
1.61,-1.98,21.1,21.29,228385.88832116788,3.497566909975669,-0.79,216,195,花园生物,食品,3
1.69,-1.91,27.16,27.19,117976.09805352795,2.1624827250608267,-0.79,204,207,苏州科达,通信设备,3
3.81,-3.77,42.0,41.93,190493.93858880774,10.964184428223843,-0.8,218,193,阿石创,元器件,3
0.53,-0.61,6.88,6.93,115485.28929440386,1.3108625304136252,-0.8,218,193,海航基础,全国地产,3
0.48,-0.52,5.76,5.69,192824.8333333333,3.679153284671533,-0.8,207,204,恺英网络,互联网,3
0.6000000000000001,-0.5700000000000001,6.6,6.8,174019.59678048786,3.3350182926829266,-0.82,213,197,*ST奋达,家用电器,3
1.45,-1.39,15.7,15.95,193047.07177615573,5.265350608272506,-0.82,205,206,众应互联,互联网,3
0.39,-0.41,4.38,4.42,110547.34793187348,3.541852798053528,-0.82,213,198,中润资源,黄金,3
1.74,-2.29,28.0,28.7,155287.56131386865,0.661556690997567,-0.83,204,207,信立泰,化学制药,3
1.07,-1.57,16.12,16.2,187427.5635036496,2.292020681265207,-0.83,213,198,木林森,半导体,3
0.66,-0.75,7.8,8.15,109805.47469586377,1.4440223844282238,-0.84,216,195,江苏租赁,多元金融,3
0.76,-1.72,17.57,17.52,125621.23518248176,2.142057177615572,-0.84,219,192,创力集团,专用机械,3
0.49,-0.54,6.1,6.18,234801.5107055961,1.9977058394160585,-0.86,217,194,云铝股份,铝,3
0.94,-0.85,10.3,10.3,132243.4272506083,2.983834793187349,-0.87,203,208,久其软件,软件服务,3
1.01,-1.08,11.17,11.14,125117.02652068128,2.4248542579075427,-0.88,205,206,诺普信,农药化肥,3
0.81,-0.77,8.87,8.93,220249.9416058394,0.14992335766423354,-0.88,220,191,上港集团,港口,3
1.35,-1.41,17.2,17.19,203665.69051094892,1.3313014598540145,-0.88,216,195,中国医药,医药商业,3
0.61,-0.65,7.44,7.3,123828.87250608273,1.3590209245742089,-0.89,214,197,郑煤机,汽车配件,3
0.63,-0.7000000000000001,7.66,7.59,160055.54647201946,0.5220742092457421,-0.9,218,193,中国化学,建筑工程,3
0.75,-0.63,8.24,8.24,249932.58540145983,0.4639756690997568,-0.91,203,208,东方航空,空运,3
0.5700000000000001,-0.63,6.52,6.32,237850.26228710465,4.552798783454987,-0.92,217,194,飞利信,软件服务,3
0.22,-0.25,3.71,3.72,110716.34671532847,0.3640734793187348,-0.92,224,187,河钢股份,普钢,3
0.46,-0.58,5.61,5.82,173021.99416058394,1.9473469586374696,-0.93,220,191,神火股份,煤炭开采,3
0.48,-0.48,5.99,6.06,136850.3104622871,1.2943498783454983,-0.94,214,197,华谊兄弟,影视音像,3
0.33,-0.27,3.79,3.78,192336.26009732363,0.3484773722627737,-0.94,214,197,中国中冶,建筑工程,3
1.81,-1.42,19.92,19.92,113881.97177615573,1.4570447688564474,-0.95,206,205,利尔化学,农药化肥,3
1.11,-1.02,13.01,13.3,119884.298540146,2.153869829683698,-0.95,210,201,光启技术,汽车配件,3
1.71,-1.51,18.95,18.81,189650.02895377128,1.6305199513381994,-0.96,201,210,闰土股份,染料涂料,3
0.5700000000000001,-0.67,6.35,6.68,131218.82369077308,2.0736783042394014,-0.99,201,200,中金环境,专用机械,3
0.49,-0.64,7.64,7.63,126716.55863746961,1.3461026763990267,-1.0,215,196,晨鸣纸业,造纸,3
