industry,name,max_change,min_change,start,end,amount,turn,change,up_count,down_count
电器仪表,万讯自控,1.07,-1.03,11.75,11.75,53487.47581508516,3.1591306569343063,0.9,211,200
电气设备,泰胜风能,0.38,-0.48,5.37,5.37,44901.497493917275,2.0005085158150853,0.9,219,192
纺织,健盛集团,1.0,-1.04,11.95,11.95,30692.60413625304,0.8606922141119222,0.89,212,199
证券,太平洋,0.37,-0.47,4.66,4.74,612062.3690997567,2.559804379562044,0.89,217,194
全国地产,卧龙地产,0.42,-0.49,5.68,5.69,24807.807980535275,0.758396593673966,0.89,220,191
百货,百大集团,0.8200000000000001,-0.9,8.5,8.99,24140.498878048784,0.9665517073170732,0.88,228,182
百货,宁波中百,0.95,-0.94,11.05,10.9,13464.693593673965,0.6229051094890511,0.88,229,182
元器件,经纬辉开,0.8200000000000001,-0.9,9.06,9.03,34268.88673965936,2.095765693430657,0.88,223,188
银行,西安银行,2.06,-1.05,13.5,12.67,274914.2167823344,6.441823028391167,0.88,154,163
电器仪表,三晖电气,1.39,-1.5,15.4,15.9,22332.89119221411,3.3102000000000005,0.88,223,188
农用机械,天鹅股份,1.51,-1.47,17.18,17.08,12967.961046228711,1.583223114355231,0.88,241,170
化学制药,华邦健康,0.46,-0.49,6.21,6.2,66801.87559610707,0.7224454987834551,0.87,220,191
电气设备,哈空调,0.61,-0.52,6.94,6.73,22268.33824390244,1.19439,0.87,235,175
化纤,荣盛石化,0.96,-1.15,14.68,14.45,85580.44452554746,0.13695790754257908,0.87,211,200
食品,黑芝麻,0.53,-0.59,6.06,6.13,104272.82141119221,3.818367883211679,0.87,223,188
供气供热,恒通股份,1.32,-1.23,14.52,14.49,24857.85579075426,1.1523136253041364,0.87,219,192
食品,莲花健康,0.32,-0.29,3.52,3.51,40453.89388206389,1.5625710073710075,0.86,216,191
供气供热,大众公用,0.75,-0.7000000000000001,8.29,8.24,400145.088564477,2.8523041362530415,0.86,210,201
中成药,上海凯宝,0.61,-0.47,6.7,6.72,72107.15338199513,1.3091846715328466,0.86,227,184
化纤,新乡化纤,0.48,-0.44,4.9,5.23,61231.543357664246,1.2733399026763992,0.86,231,180
广告包装,博瑞传播,0.45,-0.39,5.1,5.04,51135.84214814815,1.1887644444444445,0.86,221,184
元器件,金安国纪,1.01,-0.99,11.08,11.07,81598.50754257907,2.966787834549878,0.86,211,200
电气设备,金杯电工,0.64,-0.7000000000000001,7.0,7.0,45067.064025,1.546465,0.85,221,179
百货,兰州民百,1.02,-0.97,10.5,11.26,86621.46863746959,3.0241622871046228,0.85,205,206
综合类,中国高科,0.65,-0.62,7.7,7.88,55103.32854014599,1.6820236009732359,0.84,224,187
汽车配件,天润工业,0.46,-0.42,5.02,5.01,38833.22187347931,0.965366909975669,0.84,228,183
多元金融,民生控股,0.65,-0.58,7.3,7.34,84896.33399026765,2.960920437956204,0.84,209,202
电气设备,南风股份,0.6900000000000001,-0.73,7.64,7.7,65780.0205839416,3.164097810218978,0.84,221,190
造纸,凯恩股份,0.66,-0.5700000000000001,7.48,7.3,150224.5109489051,5.8652795620437965,0.84,211,200
农业综合,佳沃股份,1.57,-1.75,17.91,18.22,25358.671435523116,1.766992214111922,0.84,198,213
化学制药,双成药业,0.61,-0.67,6.58,6.75,35387.637274939174,1.714060583941606,0.84,216,195
造纸,恒丰纸业,1.01,-1.11,11.0,11.11,31378.27287104623,1.302051094890511,0.83,220,191
出版业,凤凰传媒,0.74,-0.71,9.4,9.37,71939.42311435523,0.36296204379562047,0.83,222,189
银行,兴业银行,1.44,-1.48,20.4,20.6,1227162.4111922141,0.3597221411192214,0.83,207,204
出版业,中国科传,1.26,-1.18,13.99,14.06,72178.90440389294,3.044156690997567,0.83,220,191
汽车配件,飞龙股份,1.02,-0.95,12.0,12.25,69800.13895377128,2.4728350364963503,0.83,200,211
影视音像,中国电影,1.29,-1.8,21.3,21.64,183535.75985401458,1.3913737226277372,0.82,219,192
电器仪表,林洋能源,0.56,-0.52,6.58,6.4,97460.24720194646,1.0676681265206813,0.82,212,199
电气设备,光一科技,1.06,-1.19,12.87,11.95,182072.39951338197,6.713325790754258,0.82,213,198
黄金,湖南黄金,0.95,-0.72,10.45,10.94,247425.75304136254,2.4562953771289537,0.81,208,203
元器件,英唐智控,0.63,-0.73,7.35,7.35,177111.20097323603,3.8688914841849145,0.81,222,189
化学制药,九典制药,1.55,-1.48,18.06,17.04,61745.17124087592,4.911210218978102,0.81,226,185
服饰,乔治白,0.71,-0.71,8.0,8.11,52100.37216545012,2.6544085158150845,0.8,228,183
全国地产,荣盛发展,0.66,-0.91,12.36,12.51,264585.09610705596,0.7470452554744527,0.8,208,203
医药商业,浙江震元,0.75,-0.62,8.4,8.42,27214.93291970803,1.357087104622871,0.8,236,175
服饰,万里马,0.6900000000000001,-0.5700000000000001,7.77,7.62,33018.254476885646,3.875849878345499,0.8,227,184
商贸代理,弘业股份,1.08,-1.31,13.03,13.24,116551.84508515814,5.284649391727493,0.8,234,177
元器件,奥拓电子,0.7000000000000001,-0.8,8.68,8.58,80658.23608272505,2.8625661800486615,0.8,216,195
汽车配件,华域汽车,1.98,-1.89,29.5,30.05,333068.79318734794,0.47422068126520683,0.8,203,208
化工原料,江苏索普,0.88,-0.95,9.75,9.7,35750.46630806846,1.6697097799511005,0.8,205,204
空运,中信海直,0.71,-0.71,9.45,8.95,48089.87289537712,1.092216788321168,0.8,217,194
化工原料,神剑股份,0.46,-0.5,5.3,5.05,39574.64491484185,1.4313133819951336,0.8,223,188
医疗保健,览海医疗,0.65,-0.65,7.29,7.1,32829.18285365853,0.7933809756097561,0.79,214,196
铜,云南铜业,1.02,-1.2,13.79,13.88,225802.29562043794,1.4340725060827249,0.79,213,198
电气设备,沃尔核材,0.58,-0.52,6.7,6.5600000000000005,112952.9817274939,2.3431710462287105,0.78,220,191
专用机械,中信重工,0.5700000000000001,-0.63,6.0,6.3,131180.11386861315,0.6942469586374697,0.78,216,195
专用机械,北玻股份,0.63,-0.7000000000000001,7.37,6.96,54523.62372262773,2.492993187347932,0.77,228,183
电气设备,电科院,0.72,-0.67,9.2,8.96,57525.82686131387,1.3835457420924573,0.77,213,198
工程机械,润邦股份,0.63,-0.66,7.4,6.94,57477.33827500001,1.6688072500000002,0.77,218,182
汽车配件,铁流股份,1.52,-1.55,20.45,19.98,15452.775085158151,1.4533493917274942,0.76,230,181
运输设备,上海机电,1.23,-2.06,20.19,20.64,79296.53211678832,0.5922729927007299,0.76,211,200
农药化肥,芭田股份,0.45,-0.49,5.3,4.97,95378.03335766422,3.5892296836982966,0.76,227,184
证券,东兴证券,1.29,-1.46,15.51,15.04,275911.25523114356,0.8277766423357664,0.76,208,203
化纤,皖维高新,0.44,-0.36,4.85,4.8100000000000005,79950.99810218978,1.1891338199513384,0.75,221,190
百货,合肥百货,0.51,-0.48,6.0,6.05,36590.39163017032,0.9513372262773723,0.75,238,173
元器件,瑞凌股份,0.64,-0.54,7.1,7.04,25168.098832116786,1.3425445255474453,0.75,236,175
广告包装,ST巴士,0.26,-0.27,5.4,5.41,13330.818051219514,1.5104668292682928,0.75,217,193
百货,银座股份,0.48,-0.5,6.11,6.09,18943.02579075426,0.7295982968369831,0.75,221,190
多元金融,陕国投A,0.52,-0.6000000000000001,6.09,6.23,328853.505839416,1.824737469586375,0.75,212,199
水务,中山公用,0.8300000000000001,-0.8200000000000001,9.38,9.44,45782.04535279806,0.449152798053528,0.75,217,194
电气设备,凯发电气,0.94,-0.91,10.68,10.68,45064.130170316304,2.930054014598541,0.75,222,189
其他建材,北京利尔,0.36,-0.37,4.29,4.25,40584.65012165451,1.3671695863746958,0.74,227,184
区域地产,*ST大港,0.91,-0.95,10.16,10.25,188598.13285365852,5.293964390243902,0.74,208,202
水泥,宁波富达,0.45,-0.5,5.39,5.15,26564.322457420927,0.4552255474452554,0.74,234,177
医药商业,海王生物,0.64,-0.72,7.75,7.17,224130.9812652068,2.06740802919708,0.74,220,191
电气设备,中环装备,1.31,-1.44,14.0,14.39,84609.6620049505,2.866408415841584,0.74,213,191
汽车配件,雷迪克,2.33,-2.01,25.49,25.58,12892.34201946472,2.026313625304136,0.74,221,190
路桥,海南高速,0.47,-0.45,5.97,5.74,74361.53549878344,1.7082586374695865,0.73,238,173
塑料,大东南,0.25,-0.18,3.0,2.79,56215.58887096774,1.4831494623655912,0.73,215,157
影视音像,华录百纳,0.6900000000000001,-0.6000000000000001,7.6,7.6,42339.897347931874,1.1559301703163019,0.73,219,192
仓储物流,广汇物流,0.4,-0.56,6.26,6.32,44773.382700729926,1.7234345498783454,0.73,214,197
化工原料,红宝丽,0.59,-0.65,6.26,6.49,30287.295571776158,1.1058262773722627,0.73,220,191
出版业,城市传媒,0.88,-0.97,9.38,9.72,47501.39330900243,0.8557133819951339,0.72,224,187
服饰,探路者,0.44,-0.52,5.0,5.24,48695.57781021898,1.8214121654501216,0.72,224,187
水泥,ST狮头,0.35000000000000003,-0.39,8.4,8.4,5559.894895121952,0.3614760975609756,0.72,230,180
酒店餐饮,西安饮食,0.58,-0.61,6.59,6.71,82146.10671532847,3.9002107055961073,0.72,222,189
区域地产,亚太实业,0.52,-0.51,6.24,5.69,29560.170413625307,2.3219527980535277,0.72,225,186
水务,洪城水业,0.59,-0.58,7.33,7.36,31258.613795620437,0.7001866180048661,0.71,228,183
装修装饰,全筑股份,0.56,-0.73,8.66,8.79,38615.96435523114,1.1536172749391729,0.71,207,204
铜,海亮股份,0.66,-0.98,11.59,11.62,59164.73430656936,0.36866253041362534,0.71,232,179
火力发电,上海电力,0.73,-0.75,9.72,9.6,48499.61265206813,0.4463822384428224,0.71,228,183
IT设备,威创股份,0.6900000000000001,-0.7000000000000001,7.7,7.54,121091.25689655174,2.422314039408867,0.71,216,190
家用电器,万和电气,1.53,-1.55,16.8,16.84,22814.145766423357,0.3658583941605839,0.71,213,198
生物制药,东宝生物,0.58,-0.64,6.63,6.41,52546.0793917275,2.3414620437956204,0.7,229,182
电器仪表,三星医疗,0.75,-0.89,8.9,8.98,53040.35262773722,0.5375878345498784,0.7,226,185
普钢,首钢股份,0.43,-0.35000000000000003,5.1,4.99,36675.51832116788,0.26407226277372264,0.7,221,190
商贸代理,江苏国泰,0.64,-0.8200000000000001,8.82,8.88,92196.2284671533,1.2875279805352797,0.69,224,187
橡胶,宏达新材,0.71,-0.75,7.96,7.79,47633.449294403894,2.049824574209246,0.69,213,198
钢加工,新日恒力,0.58,-0.62,6.7,6.67,110016.80163017032,3.374237712895377,0.69,217,194
家用电器,阳光照明,0.42,-0.44,4.99,5.0,63680.88430656934,1.0914756690997567,0.69,222,189
汽车整车,*ST夏利,0.62,-0.63,7.52,6.84,93209.38934010152,1.3236086294416243,0.69,207,187
房产服务,海印股份,0.29,-0.34,3.53,3.41,42687.45301703162,0.7613995133819952,0.69,230,181
区域地产,栖霞建设,0.36,-0.38,4.25,4.13,68928.07250608272,1.857776399026764,0.68,233,178
批发业,浙商中拓,0.56,-0.71,8.16,8.16,28166.697788944726,0.708880904522613,0.68,217,181
互联网,科达股份,0.51,-0.55,6.6,6.49,242773.696593674,3.9360340632603408,0.68,204,207
酒店餐饮,ST云网,0.21,-0.2,4.45,4.5,12665.011997560974,0.5034353658536586,0.68,222,188
化学制药,辰欣药业,1.53,-1.77,20.0,20.25,88633.04184914843,1.8393586374695865,0.68,224,187
电器仪表,宁波韵升,0.94,-0.86,10.8,10.31,236525.07785888077,3.3195489051094893,0.68,205,206
中成药,桂林三金,1.43,-1.04,16.09,15.68,21179.422798053525,0.2844401459854015,0.67,228,183
证券,东方证券,1.17,-1.36,13.45,13.58,349125.3214111922,0.587033090024331,0.67,204,207
铜,精艺股份,0.92,-0.7000000000000001,10.25,10.5,18130.57618004866,0.9226284671532847,0.67,222,189
汽车配件,恒立实业,0.95,-0.89,10.2,10.48,164074.2074754902,5.938432843137255,0.67,209,199
通信设备,工业富联,1.76,-2.0,20.5,20.85,818648.6180048662,3.6747618004866185,0.67,211,200
玻璃,耀皮玻璃,0.47,-0.49,6.12,6.12,21387.915644768862,0.5857311435523115,0.66,231,180
水力发电,国投电力,0.36,-0.48,9.94,9.9,173803.00413625306,0.3108204379562044,0.66,204,207
区域地产,中迪投资,0.7000000000000001,-0.74,7.92,7.68,75327.38175182483,4.407193673965938,0.66,221,190
银行,青农商行,1.74,-0.7000000000000001,10.17,10.45,283701.8495666667,6.330733666666666,0.66,136,164
区域地产,华发股份,0.63,-0.76,10.5,10.3,193338.77372262772,1.231625790754258,0.65,206,205
通信设备,远望谷,1.06,-1.06,12.82,12.65,257296.19146341464,4.320487804878049,0.65,221,189
银行,浦发银行,0.91,-0.88,13.24,13.17,396972.7737226277,0.1235985401459854,0.65,222,189
百货,居然之家,1.17,-1.23,13.0,12.86,77896.4272375,3.69613425,0.65,213,187
影视音像,贵广网络,1.15,-1.12,13.03,12.63,114852.45508515814,3.300039902676399,0.64,218,193
汽车配件,贵州轮胎,0.52,-0.5700000000000001,6.34,5.87,75281.29605839416,2.1244041362530415,0.64,238,173
通信设备,波导股份,0.47,-0.52,5.39,5.2,104342.12238442822,3.3818766423357665,0.64,226,185
通信设备,佳讯飞鸿,0.8200000000000001,-0.8300000000000001,9.71,9.55,111764.33163017032,3.8320790754257907,0.64,225,186
园区开发,东湖高新,0.66,-0.6900000000000001,7.95,7.93,114274.4236097561,2.842594390243903,0.63,231,179
银行,南京银行,0.48,-0.66,9.22,9.3,397448.7892944039,0.5866963503649635,0.63,218,193
日用化工,两面针,0.51,-0.46,5.41,5.61,37592.66138686131,1.5090642335766422,0.63,218,193
化工原料,中核钛白,0.31,-0.44,5.22,5.25,89300.87201946472,1.6147233576642335,0.63,221,190
电气设备,佳电股份,1.11,-1.21,13.32,12.37,55104.33790243902,1.2991365853658539,0.63,207,203
IT设备,方正科技,0.38,-0.34,4.21,4.21,79710.6196107056,1.0349406326034063,0.62,219,192
农业综合,大康农业,0.25,-0.24,2.91,2.94,196586.701216545,1.674741605839416,0.62,221,190
建筑工程,四川路桥,0.35000000000000003,-0.30000000000000004,4.31,4.19,99250.17341463415,0.784499756097561,0.62,211,199
环境保护,天壕环境,0.62,-0.6900000000000001,6.8,6.95,71576.57097323601,2.0267644768856448,0.62,216,195
银行,青岛银行,1.99,-0.91,8.5,9.11,172829.34802325582,5.496107558139534,0.61,174,170
区域地产,阳光股份,0.7000000000000001,-0.66,7.88,7.8,18701.07512315271,0.45085812807881775,0.61,200,206
火力发电,吉电股份,0.4,-0.38,4.42,4.41,93791.64021897811,1.3780245742092458,0.61,223,188
中成药,中恒集团,0.33,-0.32,3.8,3.7,73377.82433090024,0.6609318734793188,0.61,239,172
机械基件,苏常柴A,0.5700000000000001,-0.65,6.51,6.55,28233.662846715328,1.3839109489051096,0.61,219,192
水力发电,文山电力,0.76,-0.76,9.5,9.55,38574.550608272504,1.0364613138686132,0.61,227,184
工程机械,苏美达,0.76,-0.73,8.88,8.34,102981.71182481752,2.5358953771289543,0.61,214,197
纺织,江苏阳光,0.31,-0.29,3.5,3.44,40831.76586374695,0.8736819951338199,0.61,234,177
全国地产,粤泰股份,0.43,-0.45,5.0,4.95,146952.30413625305,4.897054744525548,0.6,221,190
区域地产,蓝光发展,0.76,-0.7000000000000001,8.3,8.46,151834.65158150851,0.799371289537713,0.6,204,207
食品,东凌国际,0.74,-0.79,8.77,8.77,19890.230292682925,0.795700731707317,0.6,204,206
特种钢,ST抚钢,0.22,-0.23,4.74,4.73,34802.211491803275,0.5179882513661203,0.6,214,152
园区开发,电子城,0.64,-0.65,7.19,7.14,50283.08963503649,0.7984537712895377,0.59,206,205
半导体,洲明科技,1.09,-1.3,15.5,15.44,146793.87858880777,2.536660583941606,0.59,204,207
机械基件,泰尔股份,0.62,-0.67,7.11,6.77,41552.19119221411,2.692233576642335,0.59,230,181
农药化肥,雅本化学,0.5,-0.6000000000000001,6.95,6.99,72151.52856447689,1.5678503649635038,0.59,224,187
家居用品,中源家居,3.95,-3.95,47.0,46.77,34426.98717761557,6.159411678832117,0.59,223,188
IT设备,GQY视讯,0.63,-0.6000000000000001,7.37,6.96,61044.85326034063,2.9683075425790757,0.59,225,186
IT设备,鸿合科技,23.06,-8.26,83.02,83.6,174250.97160305345,7.8414694656488555,0.59,137,125
电气设备,杭电股份,0.66,-0.77,8.15,8.31,80431.10630170316,1.837058637469586,0.59,220,191
出版业,世纪天鸿,2.78,-2.56,29.94,30.66,65970.70759124088,6.331480535279805,0.59,209,202
公共交通,交运股份,0.55,-0.48,6.4,6.08,37171.71968369829,0.7667744525547445,0.58,242,169
全国地产,信达地产,0.43,-0.37,5.87,5.83,39443.60778588808,0.6201350364963504,0.58,219,192
证券,中原证券,0.59,-0.6900000000000001,6.55,6.92,192391.85158150853,1.7879469586374697,0.58,211,200
酒店餐饮,华天酒店,0.34,-0.27,3.85,3.91,21161.879343065695,0.6787467153284673,0.58,230,181
啤酒,惠泉啤酒,0.71,-0.67,9.7,9.78,19800.54897810219,1.127265206812652,0.57,223,188
汽车服务,大东方,0.51,-0.59,5.65,5.88,54187.82323600974,1.4541686131386862,0.57,235,176
全国地产,沙河股份,1.02,-1.03,13.04,13.02,53972.78345498783,2.625534063260341,0.56,223,188
电气设备,维科技术,0.72,-0.77,8.66,8.9,68995.49085158152,3.439308029197081,0.56,209,202
环境保护,中再资环,0.66,-0.65,7.85,7.73,87296.70719999999,1.111908,0.55,212,188
小金属,西部材料,1.09,-1.05,11.6,11.98,99471.35717761556,2.8099362530413625,0.55,211,200
元器件,东晶电子,1.65,-1.69,19.91,18.1,93313.09487281795,3.357917955112219,0.55,187,214
环境保护,华控赛格,0.6900000000000001,-0.76,7.49,7.58,143130.0303163017,2.985334306569343,0.55,206,205
通信设备,盛路通信,0.97,-1.2,12.1,12.11,311808.3114355231,6.0515221411192215,0.54,209,202
家居用品,曲美家居,0.51,-0.77,9.38,9.45,14882.713187347934,0.40227566909975676,0.54,219,192
电气设备,万里股份,1.44,-1.09,15.94,16.05,10610.87080291971,0.5801240875912408,0.54,211,200
新型电力,中国广核,1.1,-0.36,5.22,5.18,306572.8923469388,3.6602362244897955,0.54,94,102
旅游景点,华侨城A,0.42,-0.71,8.98,8.99,266703.0863746959,0.5709503649635036,0.54,215,196
电器仪表,永新光学,5.58,-5.12,62.12,63.29,89342.29997566911,7.832761800486617,0.54,213,198
农药化肥,*ST辉丰,0.45,-0.49,4.8,4.93,67753.04789731052,2.309977261613692,0.54,210,199
全国地产,美好置业,0.16,-0.27,2.95,2.95,52667.03090024331,0.7869075425790755,0.54,223,188
石油贸易,国际实业,1.25,-1.45,15.01,14.5,209156.57442822386,5.283978102189781,0.53,213,198
全国地产,上实发展,1.1,-1.23,12.8,12.3,122515.81362530414,0.9427406326034063,0.53,210,201
IT设备,朗科科技,1.95,-2.33,24.79,24.71,125687.74062773724,5.0239021897810225,0.53,217,194
水力发电,乐山电力,0.63,-0.71,8.1,8.09,19718.578613138685,0.6210515815085158,0.53,217,194
专用机械,利君股份,0.53,-0.5700000000000001,6.2,6.1,27762.155766423355,1.1632204379562043,0.53,213,198
机械基件,陕鼓动力,0.4,-0.64,7.44,7.45,33179.50048661801,0.3174338199513382,0.53,224,187
半导体,国星光电,1.08,-1.43,16.13,16.02,208074.82481751824,2.7192082725060827,0.53,209,202
半导体,拓日新能,0.34,-0.31,4.42,4.22,75869.80620437957,1.851487104622871,0.53,221,190
机械基件,埃斯顿,1.11,-1.23,13.46,13.61,91298.68187032419,1.207149127182045,0.53,203,198
专用机械,科新机电,0.63,-0.73,8.61,8.76,36541.0596107056,3.057202919708029,0.52,231,180
建筑工程,宏润建设,0.66,-0.73,7.05,7.3,75004.08194647201,1.540949878345499,0.52,227,184
化工原料,鸿达兴业,0.5700000000000001,-0.72,7.3,7.24,293855.42530413624,2.3587287104622874,0.52,210,201
银行,苏州银行,3.46,-0.96,15.07,13.7,319617.59575471695,9.471641037735846,0.51,95,117
超市连锁,中百集团,0.73,-0.72,8.55,8.44,28331.938345498784,0.6130710462287104,0.51,210,201
证券,山西证券,0.87,-0.92,10.31,10.31,242753.89487804877,1.0856268292682927,0.51,209,201
玻璃,山东华鹏,0.85,-0.8,9.59,9.65,21675.32576642336,0.9677900243309003,0.51,208,203
化学制药,江苏吴中,1.08,-1.19,11.86,11.86,123017.83849148417,2.2749277372262773,0.51,224,187
白酒,金种子酒,0.71,-0.8,8.32,8.38,86716.01489051094,2.4104737226277373,0.51,216,195
全国地产,中国武夷,0.54,-0.46,6.3,6.25,33832.31228710463,0.5449187347931873,0.5,212,199
商贸代理,江苏舜天,0.78,-0.78,8.41,8.58,38579.305815085165,1.3721060827250608,0.5,236,175
电气设备,新联电子,0.61,-0.65,6.67,6.67,47899.09557177616,1.318720924574209,0.5,224,187
软件服务,恒实科技,2.69,-2.54,30.05,30.0,121823.90875912408,4.366029197080292,0.5,217,194
建筑工程,腾达建设,0.36,-0.36,4.08,4.01,135073.8399026764,2.8785408759124085,0.49,236,175
区域地产,滨江集团,0.47,-0.44,5.72,5.67,71304.4892944039,0.6024143552311435,0.49,213,198
影视音像,湖北广电,1.01,-0.78,10.99,11.11,86967.12277372263,1.512552311435523,0.49,208,203
航空,航发动力,2.22,-2.16,27.49,27.46,244872.9115,0.529003,0.49,204,196
